,bus,period,charge,discharge,SOC
39713,N16_2,834,0.416666667,0.0,227.75
39714,N16_2,835,0.416666667,0.0,228.166667
39715,N16_2,836,0.416666667,0.0,228.583333
39716,N16_2,837,0.416666667,0.0,229.0
39717,N16_2,838,0.416666667,0.0,229.416667
39718,N16_2,839,0.416666667,0.0,229.833333
39719,N16_2,840,0.416666667,0.0,230.25
39720,N16_2,841,0.416666667,0.0,230.666667
39721,N16_2,842,0.416666667,0.0,231.083333
39722,N16_2,843,0.416666667,0.0,231.5
39723,N16_2,844,0.416666667,0.0,231.916667
39724,N16_2,845,0.416666667,0.0,232.333333
39725,N16_2,846,0.416666667,0.0,232.75
39726,N16_2,847,0.416666667,0.0,233.166667
39727,N16_2,848,0.416666667,0.0,233.583333
39728,N16_2,849,0.416666667,0.0,234.0
39729,N16_2,850,0.416666667,0.0,234.416667
39730,N16_2,851,0.416666667,0.0,234.833333
39731,N16_2,852,0.416666667,0.0,235.25
39732,N16_2,853,0.416666667,0.0,235.666667
39733,N16_2,854,0.416666667,0.0,236.083333
39734,N16_2,855,0.416666667,0.0,236.5
39735,N16_2,856,0.416666667,0.0,236.916667
39736,N16_2,857,0.416666667,0.0,237.333333
39737,N16_2,858,0.416666667,0.0,237.75
39738,N16_2,859,0.416666667,0.0,238.166667
39739,N16_2,860,0.416666667,0.0,238.583333
39740,N16_2,861,0.416666667,0.0,239.0
39741,N16_2,862,0.416666667,0.0,239.416667
39742,N16_2,863,0.416666667,0.0,239.833333
39743,N16_2,864,0.416666667,0.0,240.25
39744,N16_2,865,0.416666667,0.0,240.666667
39745,N16_2,866,0.416666667,0.0,241.083333
39746,N16_2,867,0.416666667,0.0,241.5
39747,N16_2,868,0.416666667,0.0,241.916667
39748,N16_2,869,0.416666667,0.0,242.333333
39749,N16_2,870,0.416666667,0.0,242.75
39750,N16_2,871,0.416666667,0.0,243.166667
39751,N16_2,872,0.416666667,0.0,243.583333
39752,N16_2,873,0.416666667,0.0,244.0
39753,N16_2,874,0.416666667,0.0,244.416667
39754,N16_2,875,0.416666667,0.0,244.833333
39755,N16_2,876,0.416666667,0.0,245.25
39756,N16_2,877,0.0,0.0,245.0
39757,N16_2,878,0.0,0.0,244.75
39758,N16_2,879,0.0,0.0,244.5
39759,N16_2,880,0.0,0.0,244.25
39760,N16_2,881,0.0,0.0,244.0
39761,N16_2,882,0.0,0.0,243.75
39762,N16_2,883,0.0,0.0,243.5
39763,N16_2,884,0.0,0.0,243.25
39764,N16_2,885,0.0,0.0,243.0
39765,N16_2,886,0.0,0.0,242.75
39766,N16_2,887,0.0,0.0,242.5
39767,N16_2,888,0.0,0.0,242.25
39768,N16_2,889,0.0,0.0,242.0
39769,N16_2,890,0.0,0.0,241.75
39770,N16_2,891,0.0,0.0,241.5
39771,N16_2,892,0.0,0.0,241.25
39772,N16_2,893,0.0,0.0,241.0
39773,N16_2,894,0.0,0.0,240.75
39774,N16_2,895,0.0,0.0,240.5
39775,N16_2,896,0.0,0.0,240.25
39776,N16_2,897,0.0,0.0,240.0
39777,N16_2,898,0.0,0.0,239.75
39778,N16_2,899,0.0,0.0,239.5
39779,N16_2,900,0.0,0.0,239.25
39780,N16_2,901,0.0,0.0,239.0
39781,N16_2,902,0.416666667,0.0,239.416667
39782,N16_2,903,0.416666667,0.0,239.833333
39783,N16_2,904,0.416666667,0.0,240.25
39784,N16_2,905,0.416666667,0.0,240.666667
39785,N16_2,906,0.416666667,0.0,241.083333
39786,N16_2,907,0.416666667,0.0,241.5
39787,N16_2,908,0.416666667,0.0,241.916667
39788,N16_2,909,0.416666667,0.0,242.333333
39789,N16_2,910,0.416666667,0.0,242.75
39790,N16_2,911,0.416666667,0.0,243.166667
39791,N16_2,912,0.416666667,0.0,243.583333
39792,N16_2,913,0.416666667,0.0,244.0
39793,N16_2,914,0.416666667,0.0,244.416667
39794,N16_2,915,0.416666667,0.0,244.833333
39795,N16_2,916,0.416666667,0.0,245.25
39796,N16_2,917,0.416666667,0.0,245.666667
39797,N16_2,918,0.0,0.0,245.416667
39798,N16_2,919,0.0,0.0,245.166667
39799,N16_2,920,0.0,0.0,244.916667
39800,N16_2,921,0.0,0.0,244.666667
39801,N16_2,922,0.0,0.0,244.416667
39802,N16_2,923,0.0,0.0,244.166667
39803,N16_2,924,0.0,0.0,243.916667
39804,N16_2,925,0.0,0.0,243.666667
39805,N16_2,926,0.0,0.0,243.416667
39806,N16_2,927,0.0,0.0,243.166667
39807,N16_2,928,0.0,0.0,242.916667
39808,N16_2,929,0.0,0.0,242.666667
39809,N16_2,930,0.0,0.0,242.416667
39810,N16_2,931,0.0,0.0,242.166667
39811,N16_2,932,0.0,0.0,241.916667
39812,N16_2,933,0.0,0.0,241.666667
39813,N16_2,934,0.0,0.0,241.416667
39814,N16_2,935,0.0,0.0,241.166667
39815,N16_2,936,0.0,0.0,240.916667
39816,N16_2,937,0.0,0.0,240.666667
39817,N16_2,938,0.0,0.0,240.416667
39818,N16_2,939,0.0,0.0,240.166667
39819,N16_2,940,0.0,0.0,239.916667
39820,N16_2,941,0.0,0.0,239.666667
39821,N16_2,942,0.0,0.0,239.416667
39822,N16_2,943,0.416666667,0.0,239.833333
39823,N16_2,944,0.416666667,0.0,240.25
39824,N16_2,945,0.416666667,0.0,240.666667
39825,N16_2,946,0.416666667,0.0,241.083333
39826,N16_2,947,0.416666667,0.0,241.5
39827,N16_2,948,0.416666667,0.0,241.916667
39828,N16_2,949,0.416666667,0.0,242.333333
39829,N16_2,950,0.416666667,0.0,242.75
39830,N16_2,951,0.416666667,0.0,243.166667
39831,N16_2,952,0.416666667,0.0,243.583333
39832,N16_2,953,0.416666667,0.0,244.0
39833,N16_2,954,0.416666667,0.0,244.416667
39834,N16_2,955,0.416666667,0.0,244.833333
39835,N16_2,956,0.416666667,0.0,245.25
39836,N16_2,957,0.416666667,0.0,245.666667
39837,N16_2,958,0.416666667,0.0,246.083333
39838,N16_2,959,0.416666667,0.0,246.5
39839,N16_2,960,0.416666667,0.0,246.916667
39840,N16_2,961,0.416666667,0.0,247.333333
39841,N16_2,962,0.416666667,0.0,247.75
39842,N16_2,963,0.416666667,0.0,248.166667
39843,N16_2,964,0.416666667,0.0,248.583333
39844,N16_2,965,0.416666667,0.0,249.0
39845,N16_2,966,0.416666667,0.0,249.416667
39846,N16_2,967,0.416666667,0.0,249.833333
39847,N16_2,968,0.416666667,0.0,250.25
39848,N16_2,969,0.416666667,0.0,250.666667
39849,N16_2,970,0.416666667,0.0,251.083333
39850,N16_2,971,0.416666667,0.0,251.5
39851,N16_2,972,0.416666667,0.0,251.916667
39852,N16_2,973,0.0,0.416666667,251.5
39853,N16_2,974,0.0,0.416666667,251.083333
39854,N16_2,975,0.0,0.416666667,250.666667
39855,N16_2,976,0.0,0.416666667,250.25
39856,N16_2,977,0.0,0.416666667,249.833333
39857,N16_2,978,0.0,0.416666667,249.416667
39858,N16_2,979,0.0,0.416666667,249.0
39859,N16_2,980,0.0,0.416666667,248.583333
39860,N16_2,981,0.0,0.416666667,248.166667
39861,N16_2,982,0.0,0.416666667,247.75
39862,N16_2,983,0.0,0.416666667,247.333333
39863,N16_2,984,0.0,0.416666667,246.916667
39864,N16_2,985,0.0,0.416666667,246.5
39865,N16_2,986,0.0,0.416666667,246.083333
39866,N16_2,987,0.0,0.416666667,245.666667
39867,N16_2,988,0.0,0.416666667,245.25
39868,N16_2,989,0.0,0.416666667,244.833333
39869,N16_2,990,0.0,0.416666667,244.416667
39870,N16_2,991,0.0,0.416666667,244.0
39871,N16_2,992,0.0,0.416666667,243.583333
39872,N16_2,993,0.0,0.416666667,243.166667
39873,N16_2,994,0.0,0.416666667,242.75
39874,N16_2,995,0.0,0.416666667,242.333333
39875,N16_2,996,0.0,0.416666667,241.916667
39876,N16_2,997,0.0,0.416666667,241.5
39877,N16_2,998,0.0,0.416666667,241.083333
39878,N16_2,999,0.0,0.416666667,240.666667
39879,N16_2,1000,0.0,0.416666667,240.25
39880,N16_2,1001,0.0,0.416666667,239.833333
39881,N16_2,1002,0.0,0.416666667,239.416667
39882,N16_2,1003,0.0,0.416666667,239.0
39883,N16_2,1004,0.0,0.416666667,238.583333
39884,N16_2,1005,0.0,0.416666667,238.166667
39885,N16_2,1006,0.0,0.416666667,237.75
39886,N16_2,1007,0.0,0.416666667,237.333333
39887,N16_2,1008,0.0,0.416666667,236.916667
39888,N16_2,1009,0.0,0.0,236.916667
39889,N16_2,1010,0.0,0.0,236.916667
39890,N16_2,1011,0.0,0.0,236.916667
39891,N16_2,1012,0.0,0.0,236.916667
39892,N16_2,1013,0.0,0.0,236.916667
39893,N16_2,1014,0.0,0.0,236.916667
39894,N16_2,1015,0.0,0.0,236.916667
39895,N16_2,1016,0.0,0.0,236.916667
39896,N16_2,1017,0.0,0.0,236.916667
39897,N16_2,1018,0.0,0.0,236.916667
39898,N16_2,1019,0.0,0.0,236.916667
39899,N16_2,1020,0.0,0.0,236.916667
39900,N16_2,1021,0.0,0.0,236.916667
39901,N16_2,1022,0.0,0.0,236.916667
39902,N16_2,1023,0.0,0.0,236.916667
39903,N16_2,1024,0.0,0.0,236.916667
39904,N16_2,1025,0.0,0.0,236.916667
39905,N16_2,1026,0.0,0.0,236.916667
39906,N16_2,1027,0.0,0.0,236.916667
39907,N16_2,1028,0.0,0.0,236.916667
39908,N16_2,1029,0.0,0.0,236.916667
39909,N16_2,1030,0.0,0.0,236.916667
39910,N16_2,1031,0.0,0.416666667,236.5
39911,N16_2,1032,0.0,0.416666667,236.083333
39912,N16_2,1033,0.0,0.416666667,235.666667
39913,N16_2,1034,0.0,0.416666667,235.25
39914,N16_2,1035,0.0,0.416666667,234.833333
39915,N16_2,1036,0.0,0.416666667,234.416667
39916,N16_2,1037,0.0,0.416666667,234.0
39917,N16_2,1038,0.0,0.416666667,233.583333
39918,N16_2,1039,0.0,0.416666667,233.166667
39919,N16_2,1040,0.0,0.416666667,232.75
39920,N16_2,1041,0.0,0.416666667,232.333333
39921,N16_2,1042,0.0,0.416666667,231.916667
39922,N16_2,1043,0.0,0.416666667,231.5
39923,N16_2,1044,0.0,0.416666667,231.083333
39924,N16_2,1045,0.0,0.416666667,230.666667
39925,N16_2,1046,0.0,0.416666667,230.25
39926,N16_2,1047,0.0,0.416666667,229.833333
39927,N16_2,1048,0.0,0.416666667,229.416667
39928,N16_2,1049,0.0,0.416666667,229.0
39929,N16_2,1050,0.0,0.416666667,228.583333
39930,N16_2,1051,0.0,0.416666667,228.166667
39931,N16_2,1052,0.0,0.416666667,227.75
39932,N16_2,1053,0.0,0.416666667,227.333333
39933,N16_2,1054,0.0,0.416666667,226.916667
39934,N16_2,1055,0.0,0.416666667,226.5
39935,N16_2,1056,0.0,0.416666667,226.083333
39936,N16_2,1057,0.0,0.416666667,225.666667
39937,N16_2,1058,0.0,0.416666667,225.25
39938,N16_2,1059,0.0,0.416666667,224.833333
39939,N16_2,1060,0.0,0.416666667,224.416667
39940,N16_2,1061,0.0,0.416666667,224.0
39941,N16_2,1062,0.0,0.416666667,223.583333
39942,N16_2,1063,0.0,0.416666667,223.166667
39943,N16_2,1064,0.0,0.416666667,222.75
39944,N16_2,1065,0.0,0.416666667,222.333333
39945,N16_2,1066,0.0,0.416666667,221.916667
39946,N16_2,1067,0.0,0.416666667,221.5
39947,N16_2,1068,0.0,0.416666667,221.083333
39948,N16_2,1069,0.0,0.416666667,220.666667
39949,N16_2,1070,0.0,0.416666667,220.25
39950,N16_2,1071,0.0,0.416666667,219.833333
39951,N16_2,1072,0.0,0.416666667,219.416667
39952,N16_2,1073,0.0,0.416666667,219.0
39953,N16_2,1074,0.0,0.416666667,218.583333
39954,N16_2,1075,0.0,0.416666667,218.166667
39955,N16_2,1076,0.0,0.416666667,217.75
39956,N16_2,1077,0.0,0.416666667,217.333333
39957,N16_2,1078,0.0,0.416666667,216.916667
39958,N16_2,1079,0.0,0.416666667,216.5
39959,N16_2,1080,0.0,0.416666667,216.083333
39960,N16_2,1081,0.0,0.0,216.083333
39961,N16_2,1082,0.0,0.0,216.083333
39962,N16_2,1083,0.0,0.0,216.083333
39963,N16_2,1084,0.0,0.0,216.083333
39964,N16_2,1085,0.0,0.0,216.083333
39965,N16_2,1086,0.0,0.0,216.083333
39966,N16_2,1087,0.0,0.0,216.083333
39967,N16_2,1088,0.0,0.0,216.083333
39968,N16_2,1089,0.0,0.0,216.083333
39969,N16_2,1090,0.0,0.0,216.083333
39970,N16_2,1091,0.416666667,0.0,216.5
39971,N16_2,1092,0.0,0.0,216.5
39972,N16_2,1093,0.0,0.0,216.5
39973,N16_2,1094,0.0,0.0,216.5
39974,N16_2,1095,-1.71e-12,0.0,216.5
39975,N16_2,1096,0.416666667,0.0,216.916667
39976,N16_2,1097,0.416666667,0.0,217.333333
39977,N16_2,1098,0.416666667,0.0,217.75
39978,N16_2,1099,0.416666667,0.0,218.166667
39979,N16_2,1100,0.416666667,0.0,218.583333
39980,N16_2,1101,0.416666667,0.0,219.0
39981,N16_2,1102,0.416666667,0.0,219.416667
39982,N16_2,1103,0.416666667,0.0,219.833333
39983,N16_2,1104,0.416666667,0.0,220.25
39984,N16_2,1105,0.416666667,0.0,220.666667
39985,N16_2,1106,0.416666667,0.0,221.083333
39986,N16_2,1107,0.416666667,0.0,221.5
39987,N16_2,1108,0.416666667,0.0,221.916667
39988,N16_2,1109,0.416666667,0.0,222.333333
39989,N16_2,1110,0.416666667,0.0,222.75
39990,N16_2,1111,0.416666667,0.0,223.166667
39991,N16_2,1112,0.416666667,0.0,223.583333
39992,N16_2,1113,0.416666667,0.0,224.0
39993,N16_2,1114,0.416666667,0.0,224.416667
39994,N16_2,1115,0.416666667,0.0,224.833333
39995,N16_2,1116,0.416666667,0.0,225.25
39996,N16_2,1117,0.416666667,0.0,225.666667
39997,N16_2,1118,0.416666667,0.0,226.083333
39998,N16_2,1119,0.416666667,0.0,226.5
39999,N16_2,1120,0.416666667,0.0,226.916667
40000,N16_2,1121,0.416666667,0.0,227.333333
40001,N16_2,1122,0.416666667,0.0,227.75
40002,N16_2,1123,0.416666667,0.0,228.166667
40003,N16_2,1124,0.416666667,0.0,228.583333
40004,N16_2,1125,0.416666667,0.0,229.0
40005,N16_2,1126,0.416666667,0.0,229.416667
40006,N16_2,1127,0.416666667,0.0,229.833333
40007,N16_2,1128,0.416666667,0.0,230.25
40008,N16_2,1129,0.416666667,0.0,230.666667
40009,N16_2,1130,0.416666667,0.0,231.083333
40010,N16_2,1131,0.416666667,0.0,231.5
40011,N16_2,1132,0.416666667,0.0,231.916667
40012,N16_2,1133,0.416666667,0.0,232.333333
40013,N16_2,1134,0.416666667,0.0,232.75
40014,N16_2,1135,0.416666667,0.0,233.166667
40015,N16_2,1136,0.416666667,0.0,233.583333
40016,N16_2,1137,0.416666667,0.0,234.0
40017,N16_2,1138,0.416666667,0.0,234.416667
40018,N16_2,1139,0.416666667,0.0,234.833333
40019,N16_2,1140,0.416666667,0.0,235.25
40020,N16_2,1141,0.416666667,0.0,235.666667
40021,N16_2,1142,0.416666667,0.0,236.083333
40022,N16_2,1143,0.416666667,0.0,236.5
40023,N16_2,1144,0.416666667,0.0,236.916667
40024,N16_2,1145,0.416666667,0.0,237.333333
40025,N16_2,1146,0.416666667,0.0,237.75
40026,N16_2,1147,0.416666667,0.0,238.166667
40027,N16_2,1148,0.416666667,0.0,238.583333
40028,N16_2,1149,0.416666667,0.0,239.0
40029,N16_2,1150,0.416666667,0.0,239.416667
40030,N16_2,1151,0.416666667,0.0,239.833333
40031,N16_2,1152,0.416666667,0.0,240.25
40032,N16_2,1153,0.416666667,0.0,240.666667
40033,N16_2,1154,0.416666667,0.0,241.083333
40034,N16_2,1155,0.416666667,0.0,241.5
40035,N16_2,1156,0.416666667,0.0,241.916667
40036,N16_2,1157,0.416666667,0.0,242.333333
40037,N16_2,1158,0.416666667,0.0,242.75
40038,N16_2,1159,0.416666667,0.0,243.166667
40039,N16_2,1160,0.416666667,0.0,243.583333
40040,N16_2,1161,0.416666667,0.0,244.0
40041,N16_2,1162,0.416666667,0.0,244.416667
40042,N16_2,1163,0.416666667,0.0,244.833333
40043,N16_2,1164,0.416666667,0.0,245.25
40044,N16_2,1165,0.0,0.0,245.0
40045,N16_2,1166,0.0,0.0,244.75
40046,N16_2,1167,0.0,0.0,244.5
40047,N16_2,1168,0.0,0.0,244.25
40048,N16_2,1169,0.0,0.0,244.0
40049,N16_2,1170,0.0,0.0,243.75
40050,N16_2,1171,0.0,0.0,243.5
40051,N16_2,1172,0.0,0.0,243.25
40052,N16_2,1173,0.0,0.0,243.0
40053,N16_2,1174,0.0,0.0,242.75
40054,N16_2,1175,0.0,0.0,242.5
40055,N16_2,1176,0.0,0.0,242.25
40056,N16_2,1177,0.0,0.0,242.0
40057,N16_2,1178,0.0,0.0,241.75
40058,N16_2,1179,0.0,0.0,241.5
40059,N16_2,1180,0.0,0.0,241.25
40060,N16_2,1181,0.0,0.0,241.0
40061,N16_2,1182,0.0,0.0,240.75
40062,N16_2,1183,0.0,0.0,240.5
40063,N16_2,1184,0.0,0.0,240.25
40064,N16_2,1185,0.0,0.0,240.0
40065,N16_2,1186,0.0,0.0,239.75
40066,N16_2,1187,0.0,0.0,239.5
40067,N16_2,1188,0.0,0.0,239.25
40068,N16_2,1189,0.0,0.0,239.0
40069,N16_2,1190,0.416666667,0.0,239.416667
40070,N16_2,1191,0.416666667,0.0,239.833333
40071,N16_2,1192,0.416666667,0.0,240.25
40072,N16_2,1193,0.416666667,0.0,240.666667
40073,N16_2,1194,0.416666667,0.0,241.083333
40074,N16_2,1195,0.416666667,0.0,241.5
40075,N16_2,1196,0.416666667,0.0,241.916667
40076,N16_2,1197,0.416666667,0.0,242.333333
40077,N16_2,1198,0.416666667,0.0,242.75
40078,N16_2,1199,0.416666667,0.0,243.166667
40079,N16_2,1200,0.416666667,0.0,243.583333
40080,N16_2,1201,0.416666667,0.0,244.0
40081,N16_2,1202,0.416666667,0.0,244.416667
40082,N16_2,1203,0.416666667,0.0,244.833333
40083,N16_2,1204,0.416666667,0.0,245.25
40084,N16_2,1205,0.416666667,0.0,245.666667
40085,N16_2,1206,0.0,0.0,245.416667
40086,N16_2,1207,0.0,0.0,245.166667
40087,N16_2,1208,0.0,0.0,244.916667
40088,N16_2,1209,0.0,0.0,244.666667
40089,N16_2,1210,0.0,0.0,244.416667
40090,N16_2,1211,0.0,0.0,244.166667
40091,N16_2,1212,0.0,0.0,243.916667
40092,N16_2,1213,0.0,0.0,243.666667
40093,N16_2,1214,0.0,0.0,243.416667
40094,N16_2,1215,0.0,0.0,243.166667
40095,N16_2,1216,0.0,0.0,242.916667
40096,N16_2,1217,0.0,0.0,242.666667
40097,N16_2,1218,0.0,0.0,242.416667
40098,N16_2,1219,0.0,0.0,242.166667
40099,N16_2,1220,0.0,0.0,241.916667
40100,N16_2,1221,0.0,0.0,241.666667
40101,N16_2,1222,0.0,0.0,241.416667
40102,N16_2,1223,0.0,0.0,241.166667
40103,N16_2,1224,0.0,0.0,240.916667
40104,N16_2,1225,0.0,0.0,240.666667
40105,N16_2,1226,0.0,0.0,240.416667
40106,N16_2,1227,0.0,0.0,240.166667
40107,N16_2,1228,0.0,0.0,239.916667
40108,N16_2,1229,0.0,0.0,239.666667
40109,N16_2,1230,0.0,0.0,239.416667
40110,N16_2,1231,0.416666667,0.0,239.833333
40111,N16_2,1232,0.416666667,0.0,240.25
40112,N16_2,1233,0.416666667,0.0,240.666667
40113,N16_2,1234,0.416666667,0.0,241.083333
40114,N16_2,1235,0.416666667,0.0,241.5
40115,N16_2,1236,0.416666667,0.0,241.916667
40116,N16_2,1237,0.416666667,0.0,242.333333
40117,N16_2,1238,0.416666667,0.0,242.75
40118,N16_2,1239,0.416666667,0.0,243.166667
40119,N16_2,1240,0.416666667,0.0,243.583333
40120,N16_2,1241,0.416666667,0.0,244.0
40121,N16_2,1242,0.416666667,0.0,244.416667
40122,N16_2,1243,0.416666667,0.0,244.833333
40123,N16_2,1244,0.416666667,0.0,245.25
40124,N16_2,1245,0.416666667,0.0,245.666667
40125,N16_2,1246,0.416666667,0.0,246.083333
40126,N16_2,1247,0.416666667,0.0,246.5
40127,N16_2,1248,0.416666667,0.0,246.916667
40128,N16_2,1249,0.416666667,0.0,247.333333
40129,N16_2,1250,0.416666667,0.0,247.75
40130,N16_2,1251,0.416666667,0.0,248.166667
40131,N16_2,1252,0.416666667,0.0,248.583333
40132,N16_2,1253,0.416666667,0.0,249.0
40133,N16_2,1254,0.416666667,0.0,249.416667
40134,N16_2,1255,0.416666667,0.0,249.833333
40135,N16_2,1256,0.416666667,0.0,250.25
40136,N16_2,1257,0.416666667,0.0,250.666667
40137,N16_2,1258,0.416666667,0.0,251.083333
40138,N16_2,1259,0.416666667,0.0,251.5
40139,N16_2,1260,0.416666667,0.0,251.916667
40140,N16_2,1261,0.0,0.416666667,251.5
40141,N16_2,1262,0.0,0.416666667,251.083333
40142,N16_2,1263,0.0,0.416666667,250.666667
40143,N16_2,1264,0.0,0.416666667,250.25
40144,N16_2,1265,0.0,0.416666667,249.833333
40145,N16_2,1266,0.0,0.416666667,249.416667
40146,N16_2,1267,0.0,0.416666667,249.0
40147,N16_2,1268,0.0,0.416666667,248.583333
40148,N16_2,1269,0.0,0.416666667,248.166667
40149,N16_2,1270,0.0,0.416666667,247.75
40150,N16_2,1271,0.0,0.416666667,247.333333
40151,N16_2,1272,0.0,0.416666667,246.916667
40152,N16_2,1273,0.0,0.416666667,246.5
40153,N16_2,1274,0.0,0.416666667,246.083333
40154,N16_2,1275,0.0,0.416666667,245.666667
40155,N16_2,1276,0.0,0.416666667,245.25
40156,N16_2,1277,0.0,0.416666667,244.833333
40157,N16_2,1278,0.0,0.416666667,244.416667
40158,N16_2,1279,0.0,0.416666667,244.0
40159,N16_2,1280,0.0,0.416666667,243.583333
40160,N16_2,1281,0.0,0.416666667,243.166667
40161,N16_2,1282,0.0,0.416666667,242.75
40162,N16_2,1283,0.0,0.416666667,242.333333
40163,N16_2,1284,0.0,0.416666667,241.916667
40164,N16_2,1285,0.0,0.416666667,241.5
40165,N16_2,1286,0.0,0.416666667,241.083333
40166,N16_2,1287,0.0,0.416666667,240.666667
40167,N16_2,1288,0.0,0.416666667,240.25
40168,N16_2,1289,0.0,0.416666667,239.833333
40169,N16_2,1290,0.0,0.416666667,239.416667
40170,N16_2,1291,0.0,0.416666667,239.0
40171,N16_2,1292,0.0,0.416666667,238.583333
40172,N16_2,1293,0.0,0.416666667,238.166667
40173,N16_2,1294,0.0,0.416666667,237.75
40174,N16_2,1295,0.0,0.416666667,237.333333
40175,N16_2,1296,0.0,0.416666667,236.916667
40176,N16_2,1297,0.0,0.0,236.916667
40177,N16_2,1298,0.0,0.0,236.916667
40178,N16_2,1299,0.0,0.0,236.916667
40179,N16_2,1300,0.0,0.0,236.916667
40180,N16_2,1301,0.0,0.0,236.916667
40181,N16_2,1302,0.0,0.0,236.916667
40182,N16_2,1303,0.0,0.0,236.916667
40183,N16_2,1304,0.0,0.0,236.916667
40184,N16_2,1305,0.0,0.0,236.916667
40185,N16_2,1306,0.0,0.0,236.916667
40186,N16_2,1307,0.0,0.0,236.916667
40187,N16_2,1308,0.0,0.0,236.916667
40188,N16_2,1309,0.0,0.416666667,236.5
40189,N16_2,1310,0.0,0.416666667,236.083333
40190,N16_2,1311,0.0,0.416666667,235.666667
40191,N16_2,1312,0.0,0.416666667,235.25
40192,N16_2,1313,0.0,0.416666667,234.833333
40193,N16_2,1314,0.0,0.416666667,234.416667
40194,N16_2,1315,0.0,0.416666667,234.0
40195,N16_2,1316,0.0,0.416666667,233.583333
40196,N16_2,1317,0.0,0.416666667,233.166667
40197,N16_2,1318,0.0,0.416666667,232.75
40198,N16_2,1319,0.0,0.416666667,232.333333
40199,N16_2,1320,0.0,0.416666667,231.916667
40200,N16_2,1321,0.0,0.416666667,231.5
40201,N16_2,1322,0.0,0.416666667,231.083333
40202,N16_2,1323,0.0,0.416666667,230.666667
40203,N16_2,1324,0.0,0.416666667,230.25
40204,N16_2,1325,0.0,0.416666667,229.833333
40205,N16_2,1326,0.0,0.416666667,229.416667
40206,N16_2,1327,0.0,0.416666667,229.0
40207,N16_2,1328,0.0,0.416666667,228.583333
40208,N16_2,1329,0.0,0.416666667,228.166667
40209,N16_2,1330,0.0,0.416666667,227.75
40210,N16_2,1331,0.0,0.416666667,227.333333
40211,N16_2,1332,0.0,0.416666667,226.916667
40212,N16_2,1333,0.0,0.416666667,226.5
40213,N16_2,1334,0.0,0.416666667,226.083333
40214,N16_2,1335,0.0,0.416666667,225.666667
40215,N16_2,1336,0.0,0.416666667,225.25
40216,N16_2,1337,0.0,0.416666667,224.833333
40217,N16_2,1338,0.0,0.416666667,224.416667
40218,N16_2,1339,0.0,0.416666667,224.0
40219,N16_2,1340,0.0,0.416666667,223.583333
40220,N16_2,1341,0.0,0.416666667,223.166667
40221,N16_2,1342,0.0,0.416666667,222.75
40222,N16_2,1343,0.0,0.416666667,222.333333
40223,N16_2,1344,0.0,0.416666667,221.916667
40224,N16_2,1345,0.0,0.416666667,221.5
40225,N16_2,1346,0.0,0.416666667,221.083333
40226,N16_2,1347,0.0,0.416666667,220.666667
40227,N16_2,1348,0.0,0.416666667,220.25
40228,N16_2,1349,0.0,0.416666667,219.833333
40229,N16_2,1350,0.0,0.416666667,219.416667
40230,N16_2,1351,0.0,0.416666667,219.0
40231,N16_2,1352,0.0,0.416666667,218.583333
40232,N16_2,1353,0.0,0.416666667,218.166667
40233,N16_2,1354,0.0,0.416666667,217.75
40234,N16_2,1355,0.0,0.416666667,217.333333
40235,N16_2,1356,0.0,0.416666667,216.916667
40236,N16_2,1357,0.0,0.416666667,216.5
40237,N16_2,1358,0.0,0.416666667,216.083333
40238,N16_2,1359,0.0,0.416666667,215.666667
40239,N16_2,1360,0.0,0.416666667,215.25
40240,N16_2,1361,0.0,0.416666667,214.833333
40241,N16_2,1362,0.0,0.416666667,214.416667
40242,N16_2,1363,0.0,0.416666667,214.0
40243,N16_2,1364,0.0,0.416666667,213.583333
40244,N16_2,1365,0.0,0.416666667,213.166667
40245,N16_2,1366,0.0,0.0,213.166667
40246,N16_2,1367,0.0,0.0,213.166667
40247,N16_2,1368,0.0,0.0,213.166667
40248,N16_2,1369,0.0,0.0,213.166667
40249,N16_2,1370,0.0,0.0,213.166667
40250,N16_2,1371,0.0,0.0,213.166667
40251,N16_2,1372,0.0,0.0,213.166667
40252,N16_2,1373,0.0,0.0,213.166667
40253,N16_2,1374,0.0,0.0,213.166667
40254,N16_2,1375,0.0,0.0,213.166667
40255,N16_2,1376,0.0,0.0,213.166667
40256,N16_2,1377,0.0,0.0,213.166667
40257,N16_2,1378,0.0,0.0,213.166667
40258,N16_2,1379,0.0,0.0,213.166667
40259,N16_2,1380,0.0,0.0,213.166667
40260,N16_2,1381,0.0,0.0,213.166667
40261,N16_2,1382,0.0,0.0,213.166667
40262,N16_2,1383,0.0,0.0,213.166667
40263,N16_2,1384,0.0,0.0,213.166667
40264,N16_2,1385,0.0,0.0,213.166667
40265,N16_2,1386,0.0,0.0,213.166667
40266,N16_2,1387,0.0,0.0,213.166667
40267,N16_2,1388,0.0,0.0,213.166667
40268,N16_2,1389,0.0,0.0,213.166667
40269,N16_2,1390,0.0,0.0,213.166667
40270,N16_2,1391,0.0,0.0,213.166667
40271,N16_2,1392,0.0,0.0,213.166667
40272,N16_2,1393,0.0,0.0,213.166667
40273,N16_2,1394,0.0,0.0,213.166667
40274,N16_2,1395,0.0,0.0,213.166667
40275,N16_2,1396,0.0,0.0,213.166667
40276,N16_2,1397,0.0,0.0,213.166667
40277,N16_2,1398,0.0,0.0,213.166667
